"Path","Modified","Size"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황.cpg","2025-09-19 14:41:58","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황.dbf","2025-09-19 14:41:58","72034"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황.prj","2025-09-19 14:41:58","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황.shp","2025-09-19 14:41:58","9044"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황.shx","2025-09-19 14:41:58","356"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_가지번.cpg","2025-09-19 14:41:58","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_가지번.dbf","2025-09-19 14:41:58","6897"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_가지번.prj","2025-09-19 14:41:58","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_가지번.shp","2025-09-19 14:41:58","764"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_가지번.shx","2025-09-19 14:41:58","108"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_구역계내.cpg","2025-09-19 14:41:58","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_구역계내.dbf","2025-09-19 14:41:58","30677"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_구역계내.prj","2025-09-19 14:41:58","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_구역계내.shp","2025-09-19 14:41:58","3176"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_구역계내.shx","2025-09-19 14:41:58","204"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_구역계내_가지번.cpg","2025-09-19 14:41:58","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_구역계내_가지번.dbf","2025-09-19 14:41:58","7065"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_구역계내_가지번.prj","2025-09-19 14:41:58","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_구역계내_가지번.shp","2025-09-19 14:41:58","636"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_3_공시지가현황_구역계내_가지번.shx","2025-09-19 14:41:58","108"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농업진흥지역.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농업진흥지역.dbf","2025-09-19 14:41:54","290"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농업진흥지역.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농업진흥지역.shp","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농업진흥지역.shx","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농업진흥지역_구역계내.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농업진흥지역_구역계내.dbf","2025-09-19 14:41:54","290"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농업진흥지역_구역계내.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농업진흥지역_구역계내.shp","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농업진흥지역_구역계내.shx","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농지.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농지.dbf","2025-09-19 14:41:54","34756"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농지.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농지.shp","2025-09-19 14:41:54","1636"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농지.shx","2025-09-19 14:41:54","148"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농지_구역계내.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농지_구역계내.dbf","2025-09-19 14:41:54","6541"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농지_구역계내.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농지_구역계내.shp","2025-09-19 14:41:54","300"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_4_농지현황_농지_구역계내.shx","2025-09-19 14:41:54","108"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지.dbf","2025-09-19 14:41:54","1334"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지.shp","2025-09-19 14:41:54","30984"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지.shx","2025-09-19 14:41:54","108"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지_구역계내.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지_구역계내.dbf","2025-09-19 14:41:54","1334"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지_구역계내.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지_구역계내.shp","2025-09-19 14:41:54","2204"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지_구역계내.shx","2025-09-19 14:41:54","108"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지전용제한지역.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지전용제한지역.dbf","2025-09-19 14:41:54","322"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지전용제한지역.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지전용제한지역.shp","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지전용제한지역.shx","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지전용제한지역_구역계내.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지전용제한지역_구역계내.dbf","2025-09-19 14:41:54","322"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지전용제한지역_구역계내.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지전용제한지역_구역계내.shp","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\4_5_산지현황_산지전용제한지역_구역계내.shx","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_1_용도지역현황.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_1_용도지역현황.dbf","2025-09-19 14:41:54","2314"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_1_용도지역현황.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_1_용도지역현황.shp","2025-09-19 14:41:54","24220"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_1_용도지역현황.shx","2025-09-19 14:41:54","116"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_1_용도지역현황_구역계내.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_1_용도지역현황_구역계내.dbf","2025-09-19 14:41:54","2314"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_1_용도지역현황_구역계내.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_1_용도지역현황_구역계내.shp","2025-09-19 14:41:54","3612"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_1_용도지역현황_구역계내.shx","2025-09-19 14:41:54","116"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_2_용도지구현황.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_2_용도지구현황.dbf","2025-09-19 14:41:54","386"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_2_용도지구현황.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_2_용도지구현황.shp","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_2_용도지구현황.shx","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_2_용도지구현황_구역계내.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_2_용도지구현황_구역계내.dbf","2025-09-19 14:41:54","386"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_2_용도지구현황_구역계내.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_2_용도지구현황_구역계내.shp","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_2_용도지구현황_구역계내.shx","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_3_용도구역및지구단위계획구역현황.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_3_용도구역및지구단위계획구역현황.dbf","2025-09-19 14:41:54","386"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_3_용도구역및지구단위계획구역현황.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_3_용도구역및지구단위계획구역현황.shp","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_3_용도구역및지구단위계획구역현황.shx","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_3_용도구역및지구단위계획구역현황_구역계내.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_3_용도구역및지구단위계획구역현황_구역계내.dbf","2025-09-19 14:41:54","386"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_3_용도구역및지구단위계획구역현황_구역계내.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_3_용도구역및지구단위계획구역현황_구역계내.shp","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_3_용도구역및지구단위계획구역현황_구역계내.shx","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_4_도시계획시설현황.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_4_도시계획시설현황.dbf","2025-09-19 14:41:54","815"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_4_도시계획시설현황.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_4_도시계획시설현황.shp","2025-09-19 14:41:54","1100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_4_도시계획시설현황.shx","2025-09-19 14:41:54","108"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_4_도시계획시설현황_구역계내.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_4_도시계획시설현황_구역계내.dbf","2025-09-19 14:41:54","815"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_4_도시계획시설현황_구역계내.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_4_도시계획시설현황_구역계내.shp","2025-09-19 14:41:54","284"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\5_4_도시계획시설현황_구역계내.shx","2025-09-19 14:41:54","108"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_1_건축물구조별현황.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_1_건축물구조별현황.dbf","2025-09-19 14:41:54","994"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_1_건축물구조별현황.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_1_건축물구조별현황.shp","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_1_건축물구조별현황.shx","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_1_건축물구조별현황_구역계내.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_1_건축물구조별현황_구역계내.dbf","2025-09-19 14:41:54","994"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_1_건축물구조별현황_구역계내.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_1_건축물구조별현황_구역계내.shp","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_1_건축물구조별현황_구역계내.shx","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_2_건축물층수현황.cpg","2025-09-19 14:41:56","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_2_건축물층수현황.dbf","2025-09-19 14:41:56","994"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_2_건축물층수현황.prj","2025-09-19 14:41:56","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_2_건축물층수현황.shp","2025-09-19 14:41:56","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_2_건축물층수현황.shx","2025-09-19 14:41:56","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_2_건축물층수현황_구역계내.cpg","2025-09-19 14:41:56","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_2_건축물층수현황_구역계내.dbf","2025-09-19 14:41:56","994"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_2_건축물층수현황_구역계내.prj","2025-09-19 14:41:56","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_2_건축물층수현황_구역계내.shp","2025-09-19 14:41:56","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_2_건축물층수현황_구역계내.shx","2025-09-19 14:41:56","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_3_건축물용도별현황.cpg","2025-09-19 14:41:56","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_3_건축물용도별현황.dbf","2025-09-19 14:41:56","994"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_3_건축물용도별현황.prj","2025-09-19 14:41:56","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_3_건축물용도별현황.shp","2025-09-19 14:41:56","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_3_건축물용도별현황.shx","2025-09-19 14:41:56","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_3_건축물용도별현황_구역계내.cpg","2025-09-19 14:41:56","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_3_건축물용도별현황_구역계내.dbf","2025-09-19 14:41:56","994"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_3_건축물용도별현황_구역계내.prj","2025-09-19 14:41:56","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_3_건축물용도별현황_구역계내.shp","2025-09-19 14:41:56","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_3_건축물용도별현황_구역계내.shx","2025-09-19 14:41:56","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_4_건축물경과년도현황.cpg","2025-09-19 14:41:56","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_4_건축물경과년도현황.dbf","2025-09-19 14:41:56","994"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_4_건축물경과년도현황.prj","2025-09-19 14:41:56","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_4_건축물경과년도현황.shp","2025-09-19 14:41:56","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_4_건축물경과년도현황.shx","2025-09-19 14:41:56","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_4_건축물경과년도현황_구역계내.cpg","2025-09-19 14:41:56","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_4_건축물경과년도현황_구역계내.dbf","2025-09-19 14:41:56","994"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_4_건축물경과년도현황_구역계내.prj","2025-09-19 14:41:56","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_4_건축물경과년도현황_구역계내.shp","2025-09-19 14:41:56","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\6_4_건축물경과년도현황_구역계내.shx","2025-09-19 14:41:56","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\7_1_하천현황.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\7_1_하천현황.dbf","2025-09-19 14:41:54","386"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\7_1_하천현황.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\7_1_하천현황.shp","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\7_1_하천현황.shx","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\7_1_하천현황_구역계내.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\7_1_하천현황_구역계내.dbf","2025-09-19 14:41:54","386"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\7_1_하천현황_구역계내.prj","2025-09-19 14:41:54","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\7_1_하천현황_구역계내.shp","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\7_1_하천현황_구역계내.shx","2025-09-19 14:41:54","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\7_2_문화재현황.cpg","2025-09-19 14:41:54","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\7_2_문화재현황.dbf","2025-09-19 14:41:54","354"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85\data\7_2_문화재현황.prj","2025-09-19 14:41:54","455"
